GuessWord,Entropy
mains,5.460697152518086
simar,5.46055917418588
aulos,5.460319678923686
fires,5.460134660726623
lapis,5.459985341869686
rudes,5.458649672893331
peins,5.458616190179435
baste,5.457970308001133
seity,5.457252087701962
tacos,5.45691799616708
metis,5.456676312352767
latus,5.456472578665205
yarns,5.455817511532146
pages,5.455693941466386
ciels,5.455455785990391
renal,5.45528767482603
loams,5.455238564336973
slant,5.455091248545196
slaid,5.454862197351422
lions,5.454418243777747
ronte,5.4543246720325484
penis,5.4540749717410275
weals,5.453754716557703
games,5.453578503851525
speat,5.453071053088807
lieus,5.45304796151703
tosed,5.453011033312071
heils,5.452711373353204
ornis,5.452158891598038
karts,5.452036255766967
tokes,5.45199852175917
snail,5.451891702584233
twaes,5.4518154077869365
neral,5.451757638558731
daine,5.451289463202456
regos,5.449712965524709
meins,5.449366576913609
osier,5.44924650738378
cages,5.448376623564805
gaols,5.448227194236543
kades,5.4481978991590765
antis,5.447864204932701
paler,5.44749619048516
moans,5.447195454560944
arcos,5.446624056989066
traps,5.446514379550164
tenia,5.446007467746676
ramet,5.445980675100415
rakis,5.445281018822104
arses,5.44521386430916
sewar,5.4449945434035
mages,5.444964340707019
ideas,5.4449568030728255
noils,5.444190559969267
tiges,5.443645360966366
oaten,5.442707593419778
bails,5.442027486191649
tours,5.441921122065393
ogres,5.44189658732432
aidos,5.4412068132774305
bites,5.441154257264008
lokes,5.440615748673212
biers,5.440552982356269
yites,5.440209692203455
slope,5.44008218697542
herns,5.439966512539929
piets,5.4395980419004815
setae,5.439546457453245
narcs,5.439514797302939
tases,5.439405237005422
malts,5.438982755474896
coirs,5.438293653371615
gites,5.43790211813591
lader,5.437829016945354
froes,5.437819493070966
tiler,5.437663409793414
arled,5.43750193830536
feals,5.437182264810945
syren,5.43687343280105
cater,5.436832498015958
tuans,5.436680976899847
gapes,5.436559575053673
sceat,5.436525872973898
gaits,5.436139718097535
agers,5.4359459798378165
losed,5.435792441811752
lomas,5.435772129770393
monas,5.435706009994926
sware,5.435683736403761
barns,5.435682584972525
pelts,5.435431299576384
celts,5.434897290881279
mabes,5.434683595819702
skate,5.4345375083511005
trade,5.434174959436046
teres,5.433439444742055
routs,5.433372462130174
manos,5.43336287792503
saunt,5.432854434796087
sabed,5.432319644805074
noyes,5.432313704725953
olpes,5.432304245246054
trins,5.432059927755115
tunas,5.4316971088373105
baits,5.431435019667196
maile,5.431348893494511
dents,5.431213682536415
abers,5.431119682197373
duars,5.431072873166553
vales,5.430726958837887
domes,5.4305591727112
pater,5.430204773089565
trams,5.42996560583478
dules,5.429898681008196
sepad,5.429876222753746
slaes,5.429862545191092
helos,5.428638947824273
hanse,5.4285650577101245
saser,5.427780739210923
bines,5.427549894265573
sopra,5.427462954920891
halos,5.427030098611541
horse,5.426465886231583
slipe,5.426226071686809
enols,5.425445499392395
farse,5.425280089190528
goals,5.425250766269426
leant,5.424932186628331
feats,5.424904730047562
sargo,5.424388464825011
lases,5.4239741668376755
stied,5.42395248421612
aider,5.4239394352685055
dorsa,5.42391208072864
acros,5.423820811836922
tamer,5.4226478141643515
steil,5.422581188673119
heads,5.4222683602015715
sires,5.422162943617719
aline,5.421982969635965
melts,5.421769869827635
coset,5.421221699848056
breis,5.4211731607519145
starn,5.421054986687446
stoai,5.420995036574005
codes,5.420820996500102
wries,5.420752732217575
sabir,5.420599659899613
crate,5.4203888107022395
salty,5.420046451369616
pitas,5.4195275222631505
sture,5.419478887133768
spiel,5.419438091145035
caner,5.419398841115974
snarl,5.4192618275706135
autos,5.419144950727795
aurei,5.419144059637548
talcs,5.4190365531672215
sadhe,5.418998630048132
reoil,5.418673819916279
saith,5.418604163132362
touse,5.418252950484433
slice,5.417826559767024
sutra,5.4177484793544535
cards,5.417635004627807
isnae,5.417338030144733
fries,5.416947685788706
crans,5.4158380047725565
spaed,5.415743385379036
linos,5.4157079000643185
rumes,5.415455615840216
mesal,5.4145415615272885
orcas,5.414016473925196
slime,5.41390498839198
taigs,5.413902045499805
larks,5.413753675971541
geits,5.413435709406316
modes,5.413352436115804
dopes,5.413306061302268
taper,5.41320270730583
shiel,5.412562472675527
pards,5.412513449209135
miros,5.411839780091541
goats,5.411663897636591
prate,5.411546273807638
saver,5.411448324682256
tahrs,5.41102062900064
rouls,5.410731718905293
alods,5.410508225883984
roist,5.410274359833394
cosie,5.4102507635147665
krais,5.409933178960145
trone,5.409858773460626
resod,5.409537606853622
rimae,5.409454724900186
targe,5.409190645734079
pians,5.408968668051221
lands,5.408620694450281
goels,5.4085602786655445
speal,5.408364987507581
cants,5.408144210482393
resid,5.408064143466365
poise,5.407797618061161
ceria,5.407793958488191
oriel,5.406916715696378
siker,5.4069155684174595
coate,5.406717005849896
basen,5.406533211444961
boats,5.4059069585842225
stain,5.405652889420319
alone,5.405626563961339
sheal,5.405460553825502
mater,5.405431127366004
dirts,5.405360646717919
palet,5.405134795324293
kames,5.405007645870965
ports,5.404764535572054
presa,5.404520895957918
irons,5.403752457969809
loner,5.403561239149016
lords,5.403545028160565
nirls,5.40346183317033
gorse,5.403284993549265
smote,5.403247846904282
shote,5.4032286799871585
rosit,5.40321386384712
tends,5.403146097262123
prose,5.402023022904178
kesar,5.401707291710175
doits,5.401621565146287
strad,5.401492686717465
seals,5.401269710745297
alert,5.4012204532923525
miser,5.401187636391428
cased,5.4011060537661555
beads,5.400401708471853
since,5.400301376389091
ailed,5.4001995173738
skear,5.400106158417752
ribas,5.40008176022115
kails,5.400048889850164
wetas,5.399842768162081
teary,5.399183038452443
bolas,5.398882959221112
antre,5.3985550774027855
louse,5.398287611077025
cakes,5.398280108952469
oiler,5.398210773844485
pinas,5.397899085335989
yeads,5.397121921014665
hains,5.3970404506706755
dirls,5.396575441185068
limas,5.396421995081059
neist,5.396391576426894
pants,5.396286696078942
kites,5.396241927869598
karns,5.396241458863028
tikes,5.395628669775896
degas,5.394977932221446
lours,5.394932912679933
kiers,5.394890160155968
urate,5.394533365425263
hoser,5.394529899215547
leafs,5.394495782287837
aitus,5.393612074681608
diols,5.393557465911426
amirs,5.393463994879246
morts,5.391384315750867
peart,5.390796760086161
leres,5.3907011919360315
spile,5.390047992921161
cesta,5.390023048486909
lunas,5.389885819574473
anile,5.389838335055896
raths,5.389308036722969
laves,5.388963250218574
stage,5.388755438593122
trems,5.3886345048272855
weans,5.388592070465494
smile,5.388512630894532
eidos,5.388427868421269
minas,5.388339312056077
amens,5.388273836783232
kines,5.388090070025947
makes,5.38800809554427
boets,5.387063093106741
spite,5.386986024202485
fetas,5.386922668769565
arson,5.38689761212074
lipas,5.38682801168535
diane,5.3867754525487035
trine,5.386573535579824
strep,5.386102866574917
tehrs,5.386063992407014
litre,5.385779886923532
kalis,5.38565149974164
smite,5.385554653141641
bayes,5.384700496099469
seats,5.384678622485219
mased,5.384654501739967
weros,5.384251657452647
shite,5.384074624388098
rance,5.383920913998559
likes,5.383907224379579
salic,5.38381135014157
dearn,5.383729960542982
denar,5.383559686759329
lends,5.3835053785931555
beaus,5.38347695347711
tolar,5.383165691547642
lated,5.383119422068885
pules,5.382823099389515
heast,5.382776651535682
slyer,5.3822744171318275
salop,5.381949544534208
stern,5.381946105851926
sprat,5.3817145360902545
cared,5.381670610361019
horis,5.381608420610819
razes,5.38130254933093
lacer,5.381247503951612
tabis,5.3809331601791595
comes,5.380198896922066
snake,5.379714318223456
trace,5.379470875914928
relit,5.379027785464674
torsi,5.378895168485504
solah,5.378386810721712
salse,5.378122849603662
crise,5.377945034828036
miens,5.377933128944254
laiks,5.377905720159872
rayle,5.377801960611753
muras,5.377759630247001
lotsa,5.377661050727399
prise,5.377393084419606
trays,5.377365066153125
luser,5.377068770669918
lamer,5.376849456477483
idles,5.3767001075312875
stein,5.376423334918896
coste,5.376062851638442
faros,5.375549086219514
pomes,5.375457875230489
cents,5.3751673989908015
vanes,5.375132645923434
cause,5.375047712894807
pause,5.374303565495318
brats,5.374241135410676
perai,5.37365835302462
thars,5.373560041675713
dauts,5.373320620317173
aunts,5.373013945348101
trape,5.372909660638188
kerns,5.372828402879097
pared,5.372416587669059
dunes,5.372287147376348
derms,5.372177759090415
erics,5.37201490809583
liter,5.371113166303639
crios,5.371065350528223
wairs,5.371051696414709
dimes,5.370968452338263
mules,5.3709539012564536
pents,5.370621002269908
toran,5.370615292695013
ryals,5.370561155867964
redia,5.370552633167836
large,5.370201913781797
spean,5.370030137397814
halts,5.369911925481193
skier,5.369873311925569
scrat,5.36951910179919
tread,5.368978252023532
torcs,5.368619919781342
gains,5.368210606484828
leash,5.368151752323866
aimer,5.367372788353042
snide,5.366928977882255
areas,5.366733542929911
pilae,5.366594113657353
thrae,5.366081299473872
rudas,5.365793145321633
goris,5.365583369480958
copes,5.365573812381301
labis,5.365318205249119
fairs,5.3650983380423
anole,5.3650961535877295
lyase,5.364367395321974
yeast,5.36435131425157
satyr,5.364257427001947
ramen,5.364108116755965
tired,5.363688777600602
ludes,5.363483526204913
stake,5.363425293862292
armet,5.362651448963915
weirs,5.362513347893599
eilds,5.362246243179093
cides,5.361554909180177
gilas,5.3615110476637335
psoae,5.361323629425848
koels,5.361091101865262
moste,5.360369038239367
oints,5.360328701696935
onset,5.360203329660407
tynes,5.360036200747918
epris,5.359871157081653
togas,5.359682307509983
ouens,5.35955449930234
besat,5.359488370411331
sower,5.35944460634064
noter,5.35863645128401
solid,5.358550528883648
seamy,5.358306009960904
oases,5.35823635876001
grues,5.357943030603823
yetis,5.357747229762317
leary,5.357309373337204
louis,5.357143714349564
kolas,5.356960722278644
beast,5.356733966725156
loids,5.356718715736537
snoep,5.356495585098187
swale,5.356120469354405
ayrie,5.355944494212724
haler,5.355910302146778
steno,5.355709641192481
botas,5.355430627164041
saris,5.355155453131688
dices,5.354728479228286
beins,5.35467261367894
layer,5.354120243854393
yages,5.354076108955066
relay,5.354048167304525
speir,5.3540068334826065
heaps,5.353776230910747
takis,5.3529579285811195
spade,5.352572259754232
irade,5.3524998536857415
mopes,5.350900987411227
adios,5.350842469662386
dealt,5.350766554422241
clats,5.350725859976065
shade,5.350694127699053
rangs,5.350626832140309
benis,5.350256495149573
lytes,5.350234818452417
soles,5.350140096697216
corns,5.349429843391424
potae,5.348988599187262
saury,5.348677347705064
tyers,5.348541158995407
caids,5.348509315394088
peags,5.34842293650884
trods,5.348291219982166
crane,5.348008206506274
tsade,5.347866468218346
plats,5.347751230099589
aloed,5.347456586420408
samek,5.34728364608774
birse,5.346348027480999
canoe,5.346157676836005
alist,5.346120218926959
rayne,5.3461155379577106
salmi,5.345589731255618
alure,5.345491168071928
nomas,5.34464074793767
sithe,5.344621436022494
stoep,5.344601418514547
tenor,5.34399179814687
pilea,5.343986598467823
senas,5.343985715083344
roses,5.343948887529804
lehrs,5.343544027038054
snort,5.343387142797921
coils,5.343106580065087
carps,5.342637230913641
porns,5.342468434559191
sneap,5.342058338498964
hater,5.341904871147041
duals,5.341762696591465
yelts,5.341494717945061
ratio,5.341408321497146
shone,5.34124020362819
perst,5.340408875295149
baler,5.340342008043517
kaons,5.340239179645132
plues,5.340009265993189
nosed,5.339922771275292
stray,5.339707698195935
warts,5.339651760391118
react,5.339633446708535
suent,5.339458198216271
route,5.339256314862523
oyers,5.3392459114753015
deist,5.338986542294926
katis,5.3388608682159
uraei,5.338162657068445
coits,5.338026038449211
